order_id,customer_id,order_date,category,product,price,quantity,total_price,state,region,payment_method
435,W88473,17-12-2024 21:36,Groceries,Eggs,1319.57,2,2639.14,Maharashtra,West,UPI
5081,E17144,03-05-2024 13:13,Beauty,Shampoo,1878.26,4,7513.04,West Bengal,East,UPI
6742,S88570,04-12-2023 14:21,Beauty,Shampoo,1736.69,2,3473.38,Tamil Nadu,South,PayPal
335,S68919,05-05-2023 12:12,Home Goods,Coffee Maker,1591.7,5,7958.5,Andhra Pradesh,South,Bank Transfer
948,W25088,07-05-2024 21:37,Beauty,Perfume,452.19,5,2260.95,Maharashtra,West,UPI
36,U87782,25-02-2024 15:08,Groceries,Fruits,,,4129.84,,Unknown,
5489,E51916,04-11-2024 01:48,Beauty,Shampoo,1436.31,3,4308.93,Bihar,East,UPI
4950,S20298,19-01-2024 07:19,Apparel,T-shirt,,,1079,,South,
6757,S82271,30-04-2024 15:33,Books,Kids' Book,1576.69,5,7883.45,Karnataka,South,PayPal
9526,E84655,07-11-2024 03:35,Books,Biography,734.11,1,734.11,West Bengal,East,Bank Transfer
1745,S19652,20-10-2024 12:57,Groceries,Fruits,523.06,4,2092.24,Tamil Nadu,South,UPI
9413,N05251,23-08-2023 23:45,Home Goods,Pillow,,,4409.72,,North,
6016,N72081,15-09-2024 14:01,Beauty,Moisturizer,518.13,4,2072.52,Uttar Pradesh,North,PayPal
9299,E20694,20-01-2024 22:48,Groceries,Eggs,697.11,4,2788.44,Bihar,East,Credit Card
4454,S60289,13-05-2024 15:03,Home Goods,Desk Lamp,248.68,4,994.72,Andhra Pradesh,South,Debit Card
7894,W78320,28-11-2024 17:42,Apparel,Sneakers,767.23,4,3068.92,Madhya Pradesh,West,UPI
2122,W59719,27-01-2024 17:34,Electronics,Headphones,1685.18,2,3370.36,Maharashtra,West,Debit Card
1163,W84478,29-04-2023 18:46,Groceries,Vegetables,1486.21,2,2972.42,Maharashtra,West,Debit Card
4796,W43137,04-08-2024 04:23,Groceries,Eggs,1103.02,5,5515.1,Gujarat,West,Debit Card
7717,S72923,07-10-2023 04:03,Groceries,Eggs,666.4,5,3332,Andhra Pradesh,South,Credit Card
8826,N51446,14-11-2024 18:19,Beauty,Sunscreen,925.42,4,3701.68,Uttar Pradesh,North,Credit Card
5210,S34750,19-04-2024 07:53,Beauty,Shampoo,1640.2,2,3280.4,Karnataka,South,UPI
2511,N44865,01-08-2023 06:29,Electronics,Smartwatch,1450.55,5,7252.75,Rajasthan,North,Bank Transfer
682,S86183,16-11-2023 00:22,Apparel,Sneakers,888.03,2,1776.06,Tamil Nadu,South,Bank Transfer
6597,S14615,27-05-2023 23:04,Groceries,Fruits,703.37,4,2813.48,Karnataka,South,UPI
8039,N93060,12-09-2023 00:10,Home Goods,Desk Lamp,1702.57,2,3405.14,Rajasthan,North,PayPal
169,E96819,21-09-2023 05:00,Books,Fiction Novel,1360.75,5,6803.75,Bihar,East,Credit Card
2399,W37156,09-07-2023 13:08,Apparel,T-shirt,1184.15,1,1184.15,Madhya Pradesh,West,PayPal
214,W29812,01-06-2024 05:01,Books,Fiction Novel,1998.43,1,1998.43,Madhya Pradesh,West,Debit Card
8227,N20847,09-12-2023 12:14,Home Goods,Pillow,708.97,1,708.97,Uttar Pradesh,North,Bank Transfer
4505,W69731,16-04-2023 19:46,Apparel,Dress,1294.76,2,2589.52,Maharashtra,West,Bank Transfer
5680,W78231,04-02-2024 06:08,Groceries,Eggs,1481.72,5,7408.6,Gujarat,West,Bank Transfer
4028,W74209,29-08-2024 01:47,Books,Fiction Novel,1250.05,4,5000.2,Madhya Pradesh,West,Bank Transfer
7244,W71138,10-05-2023 10:10,Electronics,Smartwatch,825.23,5,4126.15,Maharashtra,West,Bank Transfer
9339,S83017,18-10-2024 09:36,Apparel,Jeans,1111.49,5,5557.45,Karnataka,South,Debit Card
614,E37756,23-11-2024 01:17,Beauty,Moisturizer,1124.02,4,4496.08,West Bengal,East,Debit Card
3298,S93442,03-03-2024 06:19,Books,Kids' Book,1298.17,1,1298.17,Tamil Nadu,South,Debit Card
748,S78938,30-01-2023 13:36,Home Goods,Vacuum Cleaner,773.27,1,773.27,Andhra Pradesh,South,Credit Card
5861,S60622,05-11-2023 11:53,Beauty,Shampoo,718.28,1,718.28,Andhra Pradesh,South,Debit Card
4699,W30409,04-07-2024 08:58,Groceries,Milk,1718.17,3,5154.51,Gujarat,West,Credit Card
3441,E33035,06-07-2023 03:52,Apparel,Sneakers,173.41,4,693.64,West Bengal,East,Credit Card
1212,S21441,19-03-2023 22:19,Books,Biography,1137.41,3,3412.23,Andhra Pradesh,South,Credit Card
704,W58706,17-09-2024 03:42,Beauty,Lipstick,173.23,5,866.15,Gujarat,West,Credit Card
997,N84619,27-08-2023 06:48,Home Goods,Desk Lamp,127.44,1,127.44,Uttar Pradesh,North,Credit Card
211,N32446,06-02-2024 20:24,Home Goods,Coffee Maker,1665.84,5,8329.2,Rajasthan,North,Credit Card
8335,S72711,01-05-2023 03:48,Electronics,Laptop,162.14,5,810.7,Tamil Nadu,South,Credit Card
9188,S93224,02-08-2023 03:12,Home Goods,Vacuum Cleaner,1728.91,3,5186.73,Andhra Pradesh,South,Debit Card
3554,N59282,03-12-2023 00:24,Groceries,Bread,1259.6,4,5038.4,Rajasthan,North,Debit Card
4345,N65685,27-12-2024 19:18,Books,Cookbook,1095.58,1,1095.58,Rajasthan,North,UPI
7014,S03086,06-05-2024 20:22,Electronics,Smartwatch,872.97,2,1745.94,Karnataka,South,Credit Card
3748,N64518,12-06-2024 13:28,Books,Science Textbook,281.11,3,843.33,Uttar Pradesh,North,Credit Card
1375,W02128,29-12-2024 22:59,Groceries,Bread,1383.93,3,4151.79,Maharashtra,West,Bank Transfer
5592,E59951,21-02-2024 05:26,Electronics,Tablet,1205.16,2,2410.32,Bihar,East,PayPal
5162,E40906,29-03-2024 01:35,Books,Science Textbook,1984.56,1,1984.56,West Bengal,East,UPI
2795,W00200,03-07-2024 11:53,Groceries,Eggs,1671.09,1,1671.09,Madhya Pradesh,West,PayPal
4498,E48489,10-10-2024 21:02,Apparel,T-shirt,1935.9,4,7743.6,Bihar,East,PayPal
4773,W01766,10-01-2024 04:15,Groceries,Vegetables,927.99,2,1855.98,Madhya Pradesh,West,Bank Transfer
24,S49172,01-12-2023 10:15,Books,Cookbook,1821.62,2,3643.24,Karnataka,South,Bank Transfer
1489,E04571,23-02-2024 03:14,Beauty,Perfume,1119.48,5,5597.4,West Bengal,East,UPI
2219,N48069,10-01-2023 08:03,Home Goods,Pillow,1734.27,2,3468.54,Rajasthan,North,Bank Transfer
9962,E85004,19-11-2024 15:27,Electronics,Smartphone,879.85,4,3519.4,Bihar,East,Bank Transfer
3688,N92771,29-09-2024 11:07,Beauty,Sunscreen,1182.24,4,4728.96,Rajasthan,North,Debit Card
4545,S13963,15-04-2024 13:42,Beauty,Perfume,256.68,4,1026.72,Andhra Pradesh,South,UPI
3734,N95190,10-04-2024 19:46,Home Goods,Coffee Maker,1389.46,5,6947.3,Uttar Pradesh,North,PayPal
4709,N12649,03-07-2023 12:40,Electronics,Headphones,390.64,3,1171.92,Uttar Pradesh,North,Debit Card
1133,E42913,04-10-2023 02:41,Apparel,Dress,653.5,1,653.5,West Bengal,East,Credit Card
376,E01457,02-07-2024 17:19,Electronics,Headphones,451,1,451,Bihar,East,Credit Card
2937,W73801,08-07-2023 07:45,Home Goods,Desk Lamp,519.89,5,2599.45,Madhya Pradesh,West,UPI
3676,S94420,06-07-2024 07:28,Apparel,Sneakers,1160.27,4,4641.08,Tamil Nadu,South,Bank Transfer
8274,W62851,17-12-2024 07:45,Electronics,Smartphone,650.58,1,650.58,Madhya Pradesh,West,PayPal
5839,E58945,25-05-2023 15:11,Electronics,Headphones,1200.82,1,1200.82,West Bengal,East,PayPal
6471,W34364,12-04-2023 19:18,Books,Kids' Book,1990.82,5,9954.1,Gujarat,West,UPI
5225,W88545,02-06-2023 18:09,Beauty,Lipstick,1028.41,1,1028.41,Gujarat,West,Credit Card
3405,S37616,16-06-2024 06:45,Books,Kids' Book,632.53,4,2530.12,Andhra Pradesh,South,UPI
7964,N83994,24-12-2024 13:58,Beauty,Moisturizer,1365.87,4,5463.48,Uttar Pradesh,North,Bank Transfer
9730,E40393,13-01-2023 02:18,Groceries,Milk,1056.2,5,5281,Bihar,East,Debit Card
9720,S99320,05-07-2024 10:42,Apparel,Jacket,1154.41,3,3463.23,Karnataka,South,UPI
4835,W70782,27-04-2024 22:50,Books,Fiction Novel,627.16,3,1881.48,Maharashtra,West,Debit Card
5780,E48021,28-09-2024 21:22,Electronics,Tablet,337.77,1,337.77,West Bengal,East,Bank Transfer
4038,W29540,23-12-2023 21:57,Books,Biography,1544.76,2,3089.52,Madhya Pradesh,West,Credit Card
2112,S05284,10-03-2023 03:48,Electronics,Headphones,823.83,3,2471.49,Tamil Nadu,South,UPI
6184,U79353,19-01-2024 21:47,Beauty,Shampoo,965.61,5,4828.05,Telangana,Unknown,UPI
6255,U46149,25-05-2024 02:36,Books,Science Textbook,203.57,2,407.14,N/A,Unknown,Bank Transfer
812,N70545,19-02-2024 05:19,Home Goods,Desk Lamp,1565.69,2,3131.38,Rajasthan,North,Credit Card
3580,E06765,16-08-2023 04:17,Groceries,Fruits,109.98,4,439.92,Bihar,East,UPI
4146,S37919,27-01-2023 11:46,Home Goods,Blender,1891.12,2,3782.24,Karnataka,South,PayPal
5518,N44822,31-08-2024 08:02,Books,Fiction Novel,1191.45,4,4765.8,Rajasthan,North,UPI
9278,N64838,02-03-2023 01:09,Electronics,Headphones,487.92,2,975.84,Uttar Pradesh,North,UPI
4560,N64604,16-05-2023 03:49,Home Goods,Pillow,446.3,5,2231.5,Uttar Pradesh,North,PayPal
628,N97026,26-07-2024 08:24,Books,Fiction Novel,956.39,2,1912.78,Rajasthan,North,PayPal
956,W10910,07-09-2024 16:17,Apparel,Dress,1369.22,1,1369.22,Gujarat,West,UPI
6667,N26763,11-02-2023 00:39,Electronics,Headphones,1240.58,5,6202.9,Uttar Pradesh,North,Debit Card
5533,S09980,23-09-2023 06:05,Electronics,Smartphone,1194.23,2,2388.46,Karnataka,South,Bank Transfer
7925,W29731,13-05-2023 16:34,Beauty,Shampoo,826.11,2,1652.22,Gujarat,West,UPI
1309,W39098,27-01-2023 22:52,Beauty,Sunscreen,928.77,1,928.77,Maharashtra,West,PayPal
7144,W23635,04-08-2023 16:44,Apparel,T-shirt,135.51,4,542.04,Madhya Pradesh,West,Bank Transfer
2145,S51573,29-12-2023 22:03,Beauty,Perfume,688.36,3,2065.08,Karnataka,South,Credit Card
869,E80981,26-11-2024 07:55,Beauty,Lipstick,1948.49,2,3896.98,Bihar,East,PayPal
4399,S88550,30-08-2023 09:59,Groceries,Eggs,1540.34,4,6161.36,Tamil Nadu,South,Credit Card
3636,N78449,07-01-2024 01:13,Apparel,Dress,616.94,2,1233.88,Rajasthan,North,Credit Card
426,W81858,26-11-2023 08:15,Electronics,Tablet,815.51,1,815.51,Gujarat,West,Debit Card
3128,N40333,04-07-2023 11:54,Beauty,Shampoo,455.13,5,2275.65,Rajasthan,North,PayPal
8396,W04259,20-10-2023 19:42,Home Goods,Vacuum Cleaner,1066.78,3,3200.34,Madhya Pradesh,West,Debit Card
7627,N64502,22-02-2024 14:14,Electronics,Smartphone,1854.81,1,1854.81,Uttar Pradesh,North,UPI
4799,S10056,19-11-2023 03:41,Groceries,Fruits,1157.53,4,4630.12,Karnataka,South,Credit Card
6056,E33271,19-05-2023 14:03,Books,Cookbook,1761.1,2,3522.2,Bihar,East,PayPal
5196,W13297,17-09-2024 12:30,Electronics,Headphones,1502.49,1,1502.49,Gujarat,West,Bank Transfer
6392,N79099,19-01-2023 08:22,Home Goods,Coffee Maker,573.68,2,1147.36,Uttar Pradesh,North,Debit Card
2096,W92645,04-05-2024 20:56,Books,Biography,330.36,1,330.36,Gujarat,West,Credit Card
9781,U72089,11-05-2023 02:09,Electronics,Headphones,1018.67,2,2037.34,Unknown,Unknown,PayPal
5370,N08937,17-04-2024 16:03,Home Goods,Vacuum Cleaner,1272.98,2,2545.96,Rajasthan,North,Credit Card
8191,S58523,01-08-2024 12:31,Books,Biography,208.92,2,417.84,Tamil Nadu,South,PayPal
8431,W38465,28-06-2024 14:19,Groceries,Milk,171.62,2,343.24,Gujarat,West,UPI
2036,N02149,03-12-2024 17:55,Electronics,Smartwatch,728.64,3,2185.92,Rajasthan,North,UPI
2796,E27851,21-05-2023 19:07,Electronics,Laptop,1978.96,1,1978.96,Bihar,East,Credit Card
780,E04593,27-03-2024 01:26,Beauty,Perfume,1643.49,4,6573.96,West Bengal,East,Credit Card
8385,W88297,30-04-2023 13:22,Home Goods,Desk Lamp,1804.94,3,5414.82,Maharashtra,West,PayPal
5152,E88231,18-10-2024 13:41,Groceries,Bread,427.97,4,1711.88,West Bengal,East,UPI
4933,W76574,28-06-2024 01:34,Groceries,Fruits,994.52,1,994.52,Madhya Pradesh,West,Credit Card
4268,E77381,11-04-2023 15:31,Electronics,Headphones,921,2,1842,Bihar,East,Credit Card
2407,N55237,25-01-2023 14:38,Apparel,T-shirt,225.97,1,225.97,Uttar Pradesh,North,PayPal
3936,W40461,26-02-2024 17:46,Books,Cookbook,1344.64,3,4033.92,Gujarat,West,Bank Transfer
4127,S24087,21-07-2023 01:00,Apparel,Jeans,1366.71,1,1366.71,Andhra Pradesh,South,Bank Transfer
8848,U60094,10-11-2023 03:46,Electronics,Smartphone,,,1498.36,,Unknown,
9518,N73524,21-06-2023 04:50,Books,Science Textbook,1219.71,2,2439.42,Rajasthan,North,UPI
2497,W67064,03-10-2024 16:23,Home Goods,Desk Lamp,320.79,2,641.58,Gujarat,West,Debit Card
6285,E11499,13-03-2023 11:47,Beauty,Lipstick,812.54,2,1625.08,West Bengal,East,Credit Card
2298,N35234,17-04-2024 07:42,Groceries,Bread,916.89,4,3667.56,Rajasthan,North,Bank Transfer
502,E71355,12-12-2023 17:57,Apparel,Jacket,788.55,3,2365.65,West Bengal,East,Debit Card
2587,E99078,08-08-2024 00:39,Groceries,Bread,1125.79,3,3377.37,West Bengal,East,Bank Transfer
988,N36103,12-11-2023 01:14,Beauty,Lipstick,295.44,4,1181.76,Rajasthan,North,Debit Card
8970,E71190,06-09-2024 00:41,Groceries,Eggs,193.94,1,193.94,West Bengal,East,UPI
8156,W05468,12-08-2023 23:06,Electronics,Tablet,1281.92,4,5127.68,Maharashtra,West,Debit Card
1572,E27275,01-01-2024 08:27,Home Goods,Desk Lamp,216.83,1,216.83,Bihar,East,UPI
583,N19015,27-01-2023 21:48,Home Goods,Coffee Maker,,,1014.46,,North,
1191,E48894,10-09-2023 22:06,Groceries,Eggs,1554.08,4,6216.32,Bihar,East,PayPal
402,N81288,02-05-2024 13:06,Apparel,T-shirt,116.31,2,232.62,Uttar Pradesh,North,Bank Transfer
5432,E74292,30-11-2024 05:37,Electronics,Headphones,402.98,1,402.98,West Bengal,East,Debit Card
8284,W72613,15-04-2023 10:07,Apparel,Dress,1067.08,3,3201.24,Madhya Pradesh,West,PayPal
7811,W57751,12-08-2024 01:13,Groceries,Eggs,1182.27,5,5911.35,Gujarat,West,Bank Transfer
4239,N04377,05-01-2024 10:38,Groceries,Fruits,1762.18,3,5286.54,Rajasthan,North,Debit Card
457,W40937,09-04-2023 23:30,Beauty,Shampoo,765.56,1,765.56,Maharashtra,West,UPI
6832,S73000,10-04-2024 01:13,Groceries,Fruits,1702.03,3,5106.09,Andhra Pradesh,South,PayPal
9047,N03433,09-05-2023 06:08,Beauty,Shampoo,669.66,3,2008.98,Rajasthan,North,Debit Card
1700,N52705,06-02-2023 02:08,Apparel,Jeans,793.58,5,3967.9,Rajasthan,North,PayPal
9833,W04144,16-11-2024 11:24,Beauty,Perfume,1719.37,2,3438.74,Gujarat,West,UPI
7158,S60040,18-09-2024 04:32,Beauty,Moisturizer,539.71,5,2698.55,Andhra Pradesh,South,Bank Transfer
6888,S16002,10-05-2024 12:22,Apparel,T-shirt,184.89,5,924.45,Andhra Pradesh,South,PayPal
6701,S08260,03-04-2023 19:09,Groceries,Bread,1579.57,4,6318.28,Andhra Pradesh,South,PayPal
6675,W53043,07-05-2024 09:48,Home Goods,Vacuum Cleaner,1956.2,3,5868.6,Gujarat,West,PayPal
6548,N04193,14-11-2023 01:31,Home Goods,Pillow,994.35,4,3977.4,Rajasthan,North,Bank Transfer
5829,S07256,22-06-2024 20:49,Groceries,Fruits,1368.95,5,6844.75,Tamil Nadu,South,Bank Transfer
589,N64263,06-10-2024 04:26,Groceries,Eggs,1253.46,3,3760.38,Rajasthan,North,UPI
5305,E57514,27-08-2024 21:38,Books,Kids' Book,161.87,3,485.61,West Bengal,East,Debit Card
1747,N48123,06-08-2023 15:02,Apparel,Jacket,142.53,1,142.53,Uttar Pradesh,North,PayPal
6853,U21381,29-01-2024 06:49,Groceries,Milk,1596,4,6384,Punjab,Unknown,PayPal
3945,N16116,23-01-2024 05:07,Home Goods,Vacuum Cleaner,860.9,4,3443.6,Rajasthan,North,Debit Card
1888,W26583,25-06-2023 04:52,Home Goods,Desk Lamp,1126.03,4,4504.12,Madhya Pradesh,West,UPI
1884,N04433,26-07-2023 01:15,Books,Cookbook,1207.85,1,1207.85,Rajasthan,North,Bank Transfer
8964,E96048,21-02-2024 09:07,Books,Fiction Novel,1440.49,3,4321.47,Bihar,East,Credit Card
2108,W02930,03-04-2024 18:06,Home Goods,Pillow,1594.46,3,4783.38,Gujarat,West,Debit Card
5416,E46597,05-03-2023 12:09,Electronics,Smartwatch,949.91,2,1899.82,Bihar,East,Debit Card
909,W42532,03-09-2023 13:57,Books,Fiction Novel,607.08,2,1214.16,Gujarat,West,Credit Card
5425,U86931,28-01-2023 22:34,Home Goods,Vacuum Cleaner,1641.76,4,6567.04,Odisha,Unknown,PayPal
7409,S25388,16-04-2023 21:46,Beauty,Moisturizer,1892.43,5,9462.15,Karnataka,South,PayPal
2737,N97168,12-01-2024 00:43,Books,Biography,959.23,5,4796.15,Rajasthan,North,UPI
3410,W90690,01-11-2024 04:39,Electronics,Smartphone,337.28,3,1011.84,Madhya Pradesh,West,Credit Card
9609,W17351,23-07-2023 15:31,Home Goods,Blender,473.2,3,1419.6,Gujarat,West,Debit Card
513,E79804,29-10-2024 01:15,Apparel,Sneakers,1341.64,1,1341.64,Bihar,East,Credit Card
8328,N46937,31-08-2023 08:10,Apparel,Jeans,814,1,814,Rajasthan,North,Bank Transfer
7658,S39133,22-09-2023 13:10,Electronics,Laptop,1358.32,2,2716.64,Tamil Nadu,South,PayPal
4492,N94527,14-11-2023 18:58,Home Goods,Blender,1968.17,4,7872.68,Rajasthan,North,Credit Card
2945,S42591,06-04-2023 01:10,Electronics,Tablet,1620.73,4,6482.92,Tamil Nadu,South,Bank Transfer
6727,W81335,31-08-2024 20:13,Groceries,Bread,839.56,4,3358.24,Madhya Pradesh,West,Debit Card
9357,E95221,02-03-2024 23:37,Books,Cookbook,996.94,3,2990.82,West Bengal,East,Debit Card
1933,E73660,20-07-2023 15:57,Beauty,Sunscreen,1849.49,3,5548.47,West Bengal,East,UPI
890,S30036,20-02-2023 02:25,Home Goods,Vacuum Cleaner,819.75,4,3279,Karnataka,South,UPI
1925,W61288,03-11-2024 16:48,Home Goods,Vacuum Cleaner,171.68,3,515.04,Madhya Pradesh,West,Bank Transfer
8281,W98245,15-09-2024 21:11,Apparel,Sneakers,1042.02,4,4168.08,Madhya Pradesh,West,Bank Transfer
6879,S39100,30-05-2024 00:57,Groceries,Fruits,1751.96,4,7007.84,Karnataka,South,Bank Transfer
6034,S92073,16-03-2024 02:10,Groceries,Fruits,,,6248.64,,South,
9690,W49289,22-07-2024 07:06,Home Goods,Pillow,110.63,4,442.52,Maharashtra,West,Credit Card
11,N65217,21-03-2024 05:05,Electronics,Laptop,113.87,1,113.87,Rajasthan,North,UPI
355,S99529,05-06-2023 13:38,Home Goods,Vacuum Cleaner,129.96,4,519.84,Karnataka,South,Credit Card
6897,E88381,14-12-2024 12:34,Apparel,Jeans,345.55,4,1382.2,West Bengal,East,PayPal
8941,S66336,20-07-2023 20:28,Electronics,Smartphone,1782.5,1,1782.5,Tamil Nadu,South,Debit Card
1381,W62175,13-08-2024 00:23,Home Goods,Pillow,1222.05,4,4888.2,Madhya Pradesh,West,UPI
2811,W02103,05-12-2024 18:01,Apparel,Jeans,275.23,3,825.69,Gujarat,West,Bank Transfer
9806,S78801,02-07-2024 19:03,Beauty,Moisturizer,855.08,4,3420.32,Tamil Nadu,South,Debit Card
7642,E58274,05-07-2024 13:05,Apparel,T-shirt,460.7,3,1382.1,Bihar,East,Debit Card
3948,S29917,26-09-2024 11:13,Home Goods,Pillow,270.79,4,1083.16,Karnataka,South,Debit Card
7381,N30696,22-01-2024 01:03,Beauty,Shampoo,1395.11,1,1395.11,Rajasthan,North,UPI
5004,S82438,16-09-2024 09:59,Electronics,Headphones,953.19,4,3812.76,Karnataka,South,Bank Transfer
3133,U35870,01-06-2023 22:43,Home Goods,Coffee Maker,1209.11,2,2418.22,Assam,Unknown,Debit Card
1293,S61257,09-03-2024 01:17,Apparel,Dress,1803.06,3,5409.18,Karnataka,South,UPI
1408,W41855,14-01-2024 07:45,Home Goods,Blender,1500.21,3,4500.63,Madhya Pradesh,West,Debit Card
8750,E55384,30-01-2023 17:34,Electronics,Smartwatch,1984.02,5,9920.1,West Bengal,East,Credit Card
1832,S94047,02-09-2024 05:08,Beauty,Shampoo,347.94,1,347.94,Karnataka,South,Credit Card
9834,N97219,29-09-2024 15:44,Beauty,Perfume,510.69,2,1021.38,Rajasthan,North,PayPal
2725,S60282,11-01-2023 07:15,Books,Cookbook,299.33,3,897.99,Tamil Nadu,South,UPI
6319,W41240,28-10-2023 06:35,Beauty,Moisturizer,1761.88,4,7047.52,Maharashtra,West,Bank Transfer
1187,S45335,20-06-2024 21:38,Apparel,Jacket,1191.62,4,4766.48,Tamil Nadu,South,PayPal
5300,W15438,14-07-2024 13:13,Books,Cookbook,1532.75,3,4598.25,Madhya Pradesh,West,Bank Transfer
2530,S30661,15-05-2023 00:48,Home Goods,Blender,598.42,3,1795.26,Tamil Nadu,South,Debit Card
6443,S94366,22-09-2023 00:31,Home Goods,Coffee Maker,757.77,1,757.77,Tamil Nadu,South,PayPal
5316,S63215,20-07-2023 10:42,Books,Kids' Book,1851.52,4,7406.08,Karnataka,South,UPI
1131,N36465,28-11-2024 08:53,Books,Kids' Book,1046.03,3,3138.09,Uttar Pradesh,North,UPI
8616,E37987,07-05-2024 00:14,Home Goods,Coffee Maker,929.54,4,3718.16,Bihar,East,UPI
7541,N41188,17-11-2024 15:31,Books,Science Textbook,590.55,4,2362.2,Uttar Pradesh,North,PayPal
9332,S73192,01-06-2023 18:34,Books,Fiction Novel,551.52,4,2206.08,Karnataka,South,UPI
731,N28756,03-12-2023 01:16,Apparel,Jeans,628.11,4,2512.44,Rajasthan,North,Debit Card
5738,E98483,16-04-2024 19:06,Beauty,Shampoo,1416.42,2,2832.84,Bihar,East,PayPal
2761,S73355,23-03-2024 03:44,Beauty,Sunscreen,269.02,1,269.02,Karnataka,South,PayPal
4106,E68604,05-03-2023 18:50,Groceries,Vegetables,367.75,5,1838.75,Bihar,East,Bank Transfer
9150,W26369,30-12-2023 00:20,Beauty,Sunscreen,,,2850.7,,West,
5898,S98642,05-03-2024 10:01,Apparel,Dress,919.39,5,4596.95,Karnataka,South,Bank Transfer
1874,S47630,07-05-2023 21:19,Groceries,Milk,458.59,2,917.18,Andhra Pradesh,South,Debit Card
7125,N92902,02-03-2023 13:52,Electronics,Headphones,1516.13,5,7580.65,Uttar Pradesh,North,Debit Card
586,N94317,08-10-2024 02:32,Beauty,Moisturizer,845.1,5,4225.5,Uttar Pradesh,North,Bank Transfer
2769,E45392,12-12-2023 20:20,Home Goods,Pillow,797.44,2,1594.88,West Bengal,East,Bank Transfer
9838,E90174,14-04-2024 14:23,Groceries,Bread,859.15,5,4295.75,West Bengal,East,UPI
2578,E96084,16-10-2023 08:50,Groceries,Fruits,483.28,1,483.28,West Bengal,East,Credit Card
2377,W03689,08-09-2024 07:55,Beauty,Perfume,1635.74,2,3271.48,Maharashtra,West,Debit Card
5055,E68323,03-04-2024 00:06,Beauty,Perfume,1413.58,3,4240.74,West Bengal,East,PayPal
9290,E27522,20-10-2023 21:36,Groceries,Vegetables,890.11,5,4450.55,West Bengal,East,Debit Card
5509,W99961,02-06-2023 18:20,Books,Biography,200.37,2,400.74,Madhya Pradesh,West,Debit Card
3158,N92058,18-04-2024 00:07,Books,Cookbook,945.34,5,4726.7,Uttar Pradesh,North,UPI
232,E75820,16-11-2024 15:38,Apparel,T-shirt,1752.45,4,7009.8,West Bengal,East,UPI
5618,S28290,23-06-2023 08:10,Apparel,Sneakers,272.79,1,272.79,Andhra Pradesh,South,Debit Card
1437,W82521,16-03-2023 15:12,Groceries,Milk,130.86,1,130.86,Madhya Pradesh,West,Credit Card
9217,N04371,30-06-2023 16:10,Home Goods,Vacuum Cleaner,1805.2,1,1805.2,Uttar Pradesh,North,UPI
5012,W07561,29-04-2023 22:26,Electronics,Headphones,1076.11,4,4304.44,Maharashtra,West,UPI
1169,S35243,12-08-2023 12:07,Electronics,Headphones,494.68,4,1978.72,Karnataka,South,Credit Card
3280,E15587,28-01-2023 14:25,Home Goods,Desk Lamp,206.41,1,206.41,West Bengal,East,Credit Card
9498,S17624,03-04-2024 04:42,Apparel,Sneakers,1201.08,5,6005.4,Andhra Pradesh,South,UPI
1450,W76679,13-05-2023 05:10,Home Goods,Vacuum Cleaner,622.3,4,2489.2,Madhya Pradesh,West,Credit Card
7813,W34975,22-05-2024 11:50,Groceries,Milk,1082.13,3,3246.39,Gujarat,West,Credit Card
7045,E65588,21-04-2023 05:03,Apparel,Dress,742.04,4,2968.16,Bihar,East,Credit Card
7502,S50151,18-05-2023 14:49,Beauty,Moisturizer,115.73,4,462.92,Karnataka,South,Bank Transfer
3917,W33047,12-07-2024 08:38,Electronics,Smartphone,898.13,3,2694.39,Gujarat,West,Bank Transfer
8629,W07628,03-08-2024 21:55,Groceries,Eggs,1560.27,5,7801.35,Maharashtra,West,PayPal
1959,W00272,08-03-2023 17:49,Books,Science Textbook,1186.22,5,5931.1,Gujarat,West,Debit Card
8111,E66744,11-12-2024 18:40,Home Goods,Vacuum Cleaner,1830.47,1,1830.47,Bihar,East,Bank Transfer
251,S06498,09-09-2023 12:53,Electronics,Headphones,1832.07,4,7328.28,Tamil Nadu,South,Debit Card
2840,E17138,03-07-2023 09:37,Books,Science Textbook,1324.32,2,2648.64,West Bengal,East,Bank Transfer
4375,N99616,16-05-2023 23:56,Electronics,Laptop,115.96,5,579.8,Uttar Pradesh,North,PayPal
501,W36146,22-09-2024 18:29,Books,Fiction Novel,767.78,4,3071.12,Maharashtra,West,Bank Transfer
775,W09951,09-03-2024 07:39,Home Goods,Pillow,319.14,3,957.42,Gujarat,West,PayPal
163,W70110,20-02-2024 02:41,Groceries,Vegetables,734.04,4,2936.16,Gujarat,West,Credit Card
7975,W74854,06-01-2024 07:48,Groceries,Milk,1322.35,3,3967.05,Maharashtra,West,Debit Card
5314,N51692,17-09-2023 02:19,Home Goods,Blender,1868.6,1,1868.6,Uttar Pradesh,North,Bank Transfer
9258,S91844,27-01-2024 03:41,Books,Fiction Novel,1788.93,4,7155.72,Tamil Nadu,South,Debit Card
7580,N43454,19-09-2024 11:00,Apparel,T-shirt,561.69,4,2246.76,Uttar Pradesh,North,Credit Card
7693,S81480,02-05-2024 06:37,Books,Cookbook,1094.24,4,4376.96,Andhra Pradesh,South,Credit Card
